"['humans moving into an environment usually causes native species to lose their habitats [SEP] Animal rights activists are against people going into forests to live and build things because that will lead to animals homes beingshoes [SEP]', 0]","['humans moving into an environment usually causes native species to lose their habitats [SEP] Animal rights activists are against people going into forests to live and build things because that will lead to animals homes beingenabled [SEP]', 0]","['humans moving into an environment usually causes native species to lose their habitats [SEP] Animal rights activists are against people going into forests to live and build things because that will lead to animals homes beingTV [SEP]', 0]","['humans moving into an environment usually causes native species to lose their habitats [SEP] Animal rights activists are against people going into forests to live and build things because that will lead to animals homes beingtaken away [SEP]', 1]"
"['veins transport nutrients throughout the body [SEP] If a body has nutriment running through all of it, then the thing responsible for moving it around isarteries [SEP]', 1]","['veins transport nutrients throughout the body [SEP] If a body has nutriment running through all of it, then the thing responsible for moving it around islungs [SEP]', 0]","['veins transport nutrients throughout the body [SEP] If a body has nutriment running through all of it, then the thing responsible for moving it around isknees [SEP]', 0]","['veins transport nutrients throughout the body [SEP] If a body has nutriment running through all of it, then the thing responsible for moving it around iseyes [SEP]', 0]"
"['most animals avoid bad odors [SEP] Deer are most likely to give a wide berth to apersonal garden [SEP]', 0]","['most animals avoid bad odors [SEP] Deer are most likely to give a wide berth to afield of alfalfa [SEP]', 0]","['most animals avoid bad odors [SEP] Deer are most likely to give a wide berth to acool mountain stream [SEP]', 0]","['most animals avoid bad odors [SEP] Deer are most likely to give a wide berth to adecomposing body [SEP]', 1]"
"['soil is a renewable resource for growing plants [SEP] A thing which ferns have in endless supply when expanding isoil [SEP]', 0]","['soil is a renewable resource for growing plants [SEP] A thing which ferns have in endless supply when expanding isdirt [SEP]', 1]","['soil is a renewable resource for growing plants [SEP] A thing which ferns have in endless supply when expanding isdarkness [SEP]', 0]","['soil is a renewable resource for growing plants [SEP] A thing which ferns have in endless supply when expanding iscastor [SEP]', 0]"
"['shale can be metamorphosed into slate by increased pressure [SEP] Amphibians undergo changes in structure of being in thatsalamanders can regrow their tails [SEP]', 0]","['shale can be metamorphosed into slate by increased pressure [SEP] Amphibians undergo changes in structure of being in thatsalamanders can lose their tails [SEP]', 0]","['shale can be metamorphosed into slate by increased pressure [SEP] Amphibians undergo changes in structure of being in thatfrogs can breathe air and water [SEP]', 0]","['shale can be metamorphosed into slate by increased pressure [SEP] Amphibians undergo changes in structure of being in thatthey begin as a different looking being [SEP]', 1]"
"['soil erosion is when wind move soil from environments [SEP] Dirt is moved from one part of a forest to another, and travels across a field to get there. The movement iscaused by gusts [SEP]', 1]","['soil erosion is when wind move soil from environments [SEP] Dirt is moved from one part of a forest to another, and travels across a field to get there. The movement isdue to clouds [SEP]', 0]","['soil erosion is when wind move soil from environments [SEP] Dirt is moved from one part of a forest to another, and travels across a field to get there. The movement ismade by trees [SEP]', 0]","['soil erosion is when wind move soil from environments [SEP] Dirt is moved from one part of a forest to another, and travels across a field to get there. The movement isbecause of litter [SEP]', 0]"
"['natural magnetism is used for pointing north by a compass [SEP] A compass uses natural magnetism so it works only becausethe world is positive [SEP]', 0]","['natural magnetism is used for pointing north by a compass [SEP] A compass uses natural magnetism so it works only becausethe world is wet [SEP]', 0]","['natural magnetism is used for pointing north by a compass [SEP] A compass uses natural magnetism so it works only becausethe Earth is fat [SEP]', 0]","['natural magnetism is used for pointing north by a compass [SEP] A compass uses natural magnetism so it works only becausethe Earth yanks it [SEP]', 1]"
"[""a hot substance is a source of heat [SEP] Lucy came in from the cold and can's stop shivering. It might help her to sit neara running boiler [SEP]"", 1]","[""a hot substance is a source of heat [SEP] Lucy came in from the cold and can's stop shivering. It might help her to sit nearan iceberg [SEP]"", 0]","[""a hot substance is a source of heat [SEP] Lucy came in from the cold and can's stop shivering. It might help her to sit neara wet towel [SEP]"", 0]","[""a hot substance is a source of heat [SEP] Lucy came in from the cold and can's stop shivering. It might help her to sit neara sofa [SEP]"", 0]"
"['camouflage can be used for hunting for prey [SEP] Camouflage can be used by animals for huntingtrees [SEP]', 0]","['camouflage can be used for hunting for prey [SEP] Camouflage can be used by animals for huntingmeals [SEP]', 1]","['camouflage can be used for hunting for prey [SEP] Camouflage can be used by animals for huntingair [SEP]', 0]","['camouflage can be used for hunting for prey [SEP] Camouflage can be used by animals for huntingwater [SEP]', 0]"
"[""harming an animal species causes that animal 's population to decrease [SEP] Hunting any kind of animal will eventually cause that species population numbers togo down [SEP]"", 1]","[""harming an animal species causes that animal 's population to decrease [SEP] Hunting any kind of animal will eventually cause that species population numbers tophone number [SEP]"", 0]","[""harming an animal species causes that animal 's population to decrease [SEP] Hunting any kind of animal will eventually cause that species population numbers toatomic number [SEP]"", 0]","[""harming an animal species causes that animal 's population to decrease [SEP] Hunting any kind of animal will eventually cause that species population numbers toegg shell number [SEP]"", 0]"
"['In the tree reproduction process a squirrel has the role of seed disperser [SEP] A new walnut tree sprouted up 200 feet away from the nearest other walnut tree.a walnut was carried to the new spot on a light breeze [SEP]', 0]","['In the tree reproduction process a squirrel has the role of seed disperser [SEP] A new walnut tree sprouted up 200 feet away from the nearest other walnut tree.a walnut was picked and carried into a house [SEP]', 0]","['In the tree reproduction process a squirrel has the role of seed disperser [SEP] A new walnut tree sprouted up 200 feet away from the nearest other walnut tree.all the walnuts were gathered by a walnut farmer [SEP]', 0]","['In the tree reproduction process a squirrel has the role of seed disperser [SEP] A new walnut tree sprouted up 200 feet away from the nearest other walnut tree.a squirrel was forgetful [SEP]', 1]"
"['a flashlight converts chemical energy into light energy [SEP] Seeing in the darkest of nights with an LED torch necessitates usingbatteries [SEP]', 1]","['a flashlight converts chemical energy into light energy [SEP] Seeing in the darkest of nights with an LED torch necessitates usingthe movie industry [SEP]', 0]","['a flashlight converts chemical energy into light energy [SEP] Seeing in the darkest of nights with an LED torch necessitates usingchemical romance [SEP]', 0]","['a flashlight converts chemical energy into light energy [SEP] Seeing in the darkest of nights with an LED torch necessitates usingsnow [SEP]', 0]"
"['plant reproduction requires pollination [SEP] if a farmer needed the plants in the garden to multiply, which of these could help?introduction of cactus plants [SEP]', 0]","['plant reproduction requires pollination [SEP] if a farmer needed the plants in the garden to multiply, which of these could help?introduction of grasshoppers to the garden [SEP]', 0]","['plant reproduction requires pollination [SEP] if a farmer needed the plants in the garden to multiply, which of these could help?introduction of Bombyliidae to the garden [SEP]', 1]","['plant reproduction requires pollination [SEP] if a farmer needed the plants in the garden to multiply, which of these could help?introduction of weevils in the garden [SEP]', 0]"
"['landslides often occur on mountains [SEP] High can be visually represented byvalleys [SEP]', 0]","['landslides often occur on mountains [SEP] High can be visually represented bymountains [SEP]', 1]","['landslides often occur on mountains [SEP] High can be visually represented bybasins [SEP]', 0]","['landslides often occur on mountains [SEP] High can be visually represented bydeep sea [SEP]', 0]"
"['as the population of prey decreases , competition between predators will increase [SEP] When the amount of food goes down, the amount of conflict between the organisms searching for it willnothing. [SEP]', 0]","['as the population of prey decreases , competition between predators will increase [SEP] When the amount of food goes down, the amount of conflict between the organisms searching for it willremain the same [SEP]', 0]","['as the population of prey decreases , competition between predators will increase [SEP] When the amount of food goes down, the amount of conflict between the organisms searching for it willgo down [SEP]', 0]","['as the population of prey decreases , competition between predators will increase [SEP] When the amount of food goes down, the amount of conflict between the organisms searching for it willgo up [SEP]', 1]"
"['a cavern is formed by carbonic acid in groundwater seeping through rock and dissolving limestone [SEP] the presence of which of these is required for the formation of cavernous chambers?some carbonated soda [SEP]', 0]","['a cavern is formed by carbonic acid in groundwater seeping through rock and dissolving limestone [SEP] the presence of which of these is required for the formation of cavernous chambers?some carbon dioxide [SEP]', 0]","['a cavern is formed by carbonic acid in groundwater seeping through rock and dissolving limestone [SEP] the presence of which of these is required for the formation of cavernous chambers?some carbonic acid [SEP]', 1]","['a cavern is formed by carbonic acid in groundwater seeping through rock and dissolving limestone [SEP] the presence of which of these is required for the formation of cavernous chambers?carbon monoxide gas [SEP]', 0]"
"['decomposition increases the amount of nutrients in the soil [SEP] Annelida aide the earth by redepositingtrees [SEP]', 0]","['decomposition increases the amount of nutrients in the soil [SEP] Annelida aide the earth by redepositingnutrients [SEP]', 1]","['decomposition increases the amount of nutrients in the soil [SEP] Annelida aide the earth by redepositingair [SEP]', 0]","['decomposition increases the amount of nutrients in the soil [SEP] Annelida aide the earth by redepositingreal estate [SEP]', 0]"
"['being exposed to heat can cause erosion of rocks [SEP] Boulders are most likely to be reduced into fragments due to heat in acereal bowl [SEP]', 0]","['being exposed to heat can cause erosion of rocks [SEP] Boulders are most likely to be reduced into fragments due to heat in aocean [SEP]', 0]","['being exposed to heat can cause erosion of rocks [SEP] Boulders are most likely to be reduced into fragments due to heat in adesert [SEP]', 1]","['being exposed to heat can cause erosion of rocks [SEP] Boulders are most likely to be reduced into fragments due to heat in atundra [SEP]', 0]"
"['waxy leaves are used for storing water by some plants [SEP] Waxy leaves can be consideredlove [SEP]', 0]","['waxy leaves are used for storing water by some plants [SEP] Waxy leaves can be consideredanger [SEP]', 0]","['waxy leaves are used for storing water by some plants [SEP] Waxy leaves can be consideredhappiness [SEP]', 0]","['waxy leaves are used for storing water by some plants [SEP] Waxy leaves can be consideredclothes [SEP]', 1]"
"[""An example of using tools is a chimpanzee digging for insects with a stick [SEP] An example of tool use ismankind's closes relative using a stick to get ants out of a hole [SEP]"", 1]","['An example of using tools is a chimpanzee digging for insects with a stick [SEP] An example of tool use isa person throwing a hammer into a pool [SEP]', 0]","['An example of using tools is a chimpanzee digging for insects with a stick [SEP] An example of tool use isa bird building a nest [SEP]', 0]","['An example of using tools is a chimpanzee digging for insects with a stick [SEP] An example of tool use issomeone looking at screwdrivers in a store [SEP]', 0]"
"[""a seismograph is used for measuring the size of an earthquake [SEP] when the earth's plates grind against each other it can be detected with atape measure [SEP]"", 0]","[""a seismograph is used for measuring the size of an earthquake [SEP] when the earth's plates grind against each other it can be detected with aruler [SEP]"", 0]","[""a seismograph is used for measuring the size of an earthquake [SEP] when the earth's plates grind against each other it can be detected with aseismograph [SEP]"", 1]","[""a seismograph is used for measuring the size of an earthquake [SEP] when the earth's plates grind against each other it can be detected with ageiger counter [SEP]"", 0]"
"['absorbing sunlight causes objects to heat [SEP] if a spoon was placed outside under our closest star, what could happen to it?it would shrink smaller [SEP]', 0]","['absorbing sunlight causes objects to heat [SEP] if a spoon was placed outside under our closest star, what could happen to it?it would feel warmer to touch [SEP]', 1]","['absorbing sunlight causes objects to heat [SEP] if a spoon was placed outside under our closest star, what could happen to it?it would freeze over [SEP]', 0]","['absorbing sunlight causes objects to heat [SEP] if a spoon was placed outside under our closest star, what could happen to it?it would become a gas [SEP]', 0]"
"['if the amount of available food and water decreases in an environment then animals may leave that environment to find food and water [SEP] Which event can lead to the human caused change of an environment?seasonal storms [SEP]', 0]","['if the amount of available food and water decreases in an environment then animals may leave that environment to find food and water [SEP] Which event can lead to the human caused change of an environment?annual flooding [SEP]', 0]","['if the amount of available food and water decreases in an environment then animals may leave that environment to find food and water [SEP] Which event can lead to the human caused change of an environment?natural woodland fires [SEP]', 0]","['if the amount of available food and water decreases in an environment then animals may leave that environment to find food and water [SEP] Which event can lead to the human caused change of an environment?clear cutting [SEP]', 1]"
"[""avoiding predators has a positive impact on prey 's ability to reproduce [SEP] Animals are unable reproduce if they are dead or cannot find a mate, so it is in their best interest to avoid animals that want tolaugh [SEP]"", 0]","[""avoiding predators has a positive impact on prey 's ability to reproduce [SEP] Animals are unable reproduce if they are dead or cannot find a mate, so it is in their best interest to avoid animals that want tosing to them [SEP]"", 0]","[""avoiding predators has a positive impact on prey 's ability to reproduce [SEP] Animals are unable reproduce if they are dead or cannot find a mate, so it is in their best interest to avoid animals that want tomurder them [SEP]"", 1]","[""avoiding predators has a positive impact on prey 's ability to reproduce [SEP] Animals are unable reproduce if they are dead or cannot find a mate, so it is in their best interest to avoid animals that want tokiss them [SEP]"", 0]"
"['radiation is when heat is transferred through waves [SEP] What might have more radiation?cats [SEP]', 0]","['radiation is when heat is transferred through waves [SEP] What might have more radiation?grass [SEP]', 0]","['radiation is when heat is transferred through waves [SEP] What might have more radiation?water [SEP]', 0]","['radiation is when heat is transferred through waves [SEP] What might have more radiation?cigarettes [SEP]', 1]"
"['a flashlight emits light [SEP] A maglight puts outa beam [SEP]', 1]","['a flashlight emits light [SEP] A maglight puts outfires [SEP]', 0]","['a flashlight emits light [SEP] A maglight puts outthe sun [SEP]', 0]","['a flashlight emits light [SEP] A maglight puts outcandles [SEP]', 0]"
"['the Earth being tilted on its axis causes ones side of the Earth to receive less energy from the Sun than the other side [SEP] When the Earth is tilted on its axis, as it always is, certain tilts will make it summer one once continentand birds fly around the moon [SEP]', 0]","['the Earth being tilted on its axis causes ones side of the Earth to receive less energy from the Sun than the other side [SEP] When the Earth is tilted on its axis, as it always is, certain tilts will make it summer one once continentand beans grow on the other side [SEP]', 0]","[""the Earth being tilted on its axis causes ones side of the Earth to receive less energy from the Sun than the other side [SEP] When the Earth is tilted on its axis, as it always is, certain tilts will make it summer one once continentand another's celebrating Halloween [SEP]"", 1]","['the Earth being tilted on its axis causes ones side of the Earth to receive less energy from the Sun than the other side [SEP] When the Earth is tilted on its axis, as it always is, certain tilts will make it summer one once continentand a desert on another [SEP]', 0]"
"['dead organisms rot [SEP] Which of the following is most likely to occur?a felled tree rots [SEP]', 1]","['dead organisms rot [SEP] Which of the following is most likely to occur?a stone pile rots [SEP]', 0]","['dead organisms rot [SEP] Which of the following is most likely to occur?a living tree rots [SEP]', 0]","['dead organisms rot [SEP] Which of the following is most likely to occur?a pile of sand rots [SEP]', 0]"
"['birds lay eggs [SEP] Which of these lays eggs?vampire bats [SEP]', 0]","['birds lay eggs [SEP] Which of these lays eggs?flying squirrels [SEP]', 0]","['birds lay eggs [SEP] Which of these lays eggs?lesser whitethroats [SEP]', 1]","['birds lay eggs [SEP] Which of these lays eggs?coyotes [SEP]', 0]"
"['a lever is used for moving heavy objects [SEP] You would use a lever to move afeather [SEP]', 0]","['a lever is used for moving heavy objects [SEP] You would use a lever to move agrain of sand [SEP]', 0]","['a lever is used for moving heavy objects [SEP] You would use a lever to move adrop of water [SEP]', 0]","['a lever is used for moving heavy objects [SEP] You would use a lever to move asafe [SEP]', 1]"
"['January is during the winter in the northern hemisphere [SEP] In America, we know that January is a Winter month. But in other parts of the world, its another season. due tostore [SEP]', 0]","['January is during the winter in the northern hemisphere [SEP] In America, we know that January is a Winter month. But in other parts of the world, its another season. due tocoma [SEP]', 0]","['January is during the winter in the northern hemisphere [SEP] In America, we know that January is a Winter month. But in other parts of the world, its another season. due todiffering hemisphere [SEP]', 1]","['January is during the winter in the northern hemisphere [SEP] In America, we know that January is a Winter month. But in other parts of the world, its another season. due todifferent world [SEP]', 0]"
"['a thermometer is used to measure temperature [SEP] Thermistors measuredepth [SEP]', 0]","['a thermometer is used to measure temperature [SEP] Thermistors measureheat [SEP]', 1]","['a thermometer is used to measure temperature [SEP] Thermistors measureheight [SEP]', 0]","['a thermometer is used to measure temperature [SEP] Thermistors measurepressure [SEP]', 0]"
"['stars appear to move relative to the horizon during the night [SEP] The way that the planet spins and moves through space can effect howhow the moon phases [SEP]', 0]","['stars appear to move relative to the horizon during the night [SEP] The way that the planet spins and moves through space can effect howthe plants we are able to eat [SEP]', 0]","['stars appear to move relative to the horizon during the night [SEP] The way that the planet spins and moves through space can effect howthe stars location appearance in relation to earth [SEP]', 1]","['stars appear to move relative to the horizon during the night [SEP] The way that the planet spins and moves through space can effect howthe heat of the sun [SEP]', 0]"
"['the amount of daylight is least in the winter [SEP] On continents nearer the north pole than the south, winter months such as November seethe most daylight [SEP]', 0]","['the amount of daylight is least in the winter [SEP] On continents nearer the north pole than the south, winter months such as November seethe longest daylight [SEP]', 0]","['the amount of daylight is least in the winter [SEP] On continents nearer the north pole than the south, winter months such as November seegrowing daylight hours [SEP]', 0]","['the amount of daylight is least in the winter [SEP] On continents nearer the north pole than the south, winter months such as November seeshort daylight [SEP]', 1]"
"['evaporation is when water is drawn back up into the air in the water cycle [SEP] How can H2O on the ground eventually rise into the sky?freezing [SEP]', 0]","['evaporation is when water is drawn back up into the air in the water cycle [SEP] How can H2O on the ground eventually rise into the sky?raining [SEP]', 0]","['evaporation is when water is drawn back up into the air in the water cycle [SEP] How can H2O on the ground eventually rise into the sky?snowing [SEP]', 0]","['evaporation is when water is drawn back up into the air in the water cycle [SEP] How can H2O on the ground eventually rise into the sky?evaporation [SEP]', 1]"
"['webbed feet are used for moving faster through water by aquatic animals [SEP] Webbed feet are used to move faster through what?rain [SEP]', 0]","['webbed feet are used for moving faster through water by aquatic animals [SEP] Webbed feet are used to move faster through what?winds [SEP]', 0]","['webbed feet are used for moving faster through water by aquatic animals [SEP] Webbed feet are used to move faster through what?clouds [SEP]', 0]","['webbed feet are used for moving faster through water by aquatic animals [SEP] Webbed feet are used to move faster through what?swamps [SEP]', 1]"
"['An example of an adaptation is camel humps [SEP] A camel can survive in the desert because ofhorses [SEP]', 0]","['An example of an adaptation is camel humps [SEP] A camel can survive in the desert because ofhoarded energy [SEP]', 1]","['An example of an adaptation is camel humps [SEP] A camel can survive in the desert because ofsandy nostrils [SEP]', 0]","['An example of an adaptation is camel humps [SEP] A camel can survive in the desert because ofstar gates [SEP]', 0]"
"['if a habitat is destroyed then that habitat can not support animals [SEP] Which would likely render a habitat dead?planting new trees [SEP]', 0]","['if a habitat is destroyed then that habitat can not support animals [SEP] Which would likely render a habitat dead?a light drizzle [SEP]', 0]","['if a habitat is destroyed then that habitat can not support animals [SEP] Which would likely render a habitat dead?a human camping [SEP]', 0]","['if a habitat is destroyed then that habitat can not support animals [SEP] Which would likely render a habitat dead?an apartment complex [SEP]', 1]"
"['birds are a vehicle for spreading the seeds of a plant [SEP] Seeds from a prickle bush can be moved across a continent iffoxes nap [SEP]', 0]","['birds are a vehicle for spreading the seeds of a plant [SEP] Seeds from a prickle bush can be moved across a continent ifsharks swim [SEP]', 0]","['birds are a vehicle for spreading the seeds of a plant [SEP] Seeds from a prickle bush can be moved across a continent ifbirds die [SEP]', 0]","['birds are a vehicle for spreading the seeds of a plant [SEP] Seeds from a prickle bush can be moved across a continent ifgulls help [SEP]', 1]"
"['as state of matter changes , mass will not change [SEP] Which of the following is more accurate?ice has greater mass when carved [SEP]', 0]","['as state of matter changes , mass will not change [SEP] Which of the following is more accurate?ice has greater mass when crushed [SEP]', 0]","['as state of matter changes , mass will not change [SEP] Which of the following is more accurate?ice disappears instantly when carved [SEP]', 0]","['as state of matter changes , mass will not change [SEP] Which of the following is more accurate?ice has approximately equivalent mass when carved [SEP]', 1]"
"['An example of a reproductive behavior is salmon returning to their birthplace to lay their eggs [SEP] Animals the exemplify relationship behaviors areair [SEP]', 0]","['An example of a reproductive behavior is salmon returning to their birthplace to lay their eggs [SEP] Animals the exemplify relationship behaviors arespace [SEP]', 0]","['An example of a reproductive behavior is salmon returning to their birthplace to lay their eggs [SEP] Animals the exemplify relationship behaviors aremetal [SEP]', 0]","['An example of a reproductive behavior is salmon returning to their birthplace to lay their eggs [SEP] Animals the exemplify relationship behaviors arekilldeer [SEP]', 1]"
"['some birds are predators [SEP] What are some birds?people [SEP]', 0]","['some birds are predators [SEP] What are some birds?creature eaters [SEP]', 1]","['some birds are predators [SEP] What are some birds?fish [SEP]', 0]","['some birds are predators [SEP] What are some birds?solar [SEP]', 0]"
"['freezing causes a solid to form [SEP] Freezing point is best represented byice sculpture [SEP]', 1]","['freezing causes a solid to form [SEP] Freezing point is best represented byglass of water [SEP]', 0]","['freezing causes a solid to form [SEP] Freezing point is best represented byflowing rivers [SEP]', 0]","['freezing causes a solid to form [SEP] Freezing point is best represented bywater falls [SEP]', 0]"
"[""the moon 's surface contains many craters [SEP] The moon has many craters on the surface due to  space rockscandy canes [SEP]"", 0]","[""the moon 's surface contains many craters [SEP] The moon has many craters on the surface due to  space rocksbumping into it [SEP]"", 1]","[""the moon 's surface contains many craters [SEP] The moon has many craters on the surface due to  space rocksrain drops [SEP]"", 0]","[""the moon 's surface contains many craters [SEP] The moon has many craters on the surface due to  space rockscats [SEP]"", 0]"
"['bacteria can cause people to become ill [SEP] Which of the following could harbor unsafe bacteria?hand sanitizer [SEP]', 0]","['bacteria can cause people to become ill [SEP] Which of the following could harbor unsafe bacteria?unwashed greens [SEP]', 1]","['bacteria can cause people to become ill [SEP] Which of the following could harbor unsafe bacteria?properly cooked beef [SEP]', 0]","['bacteria can cause people to become ill [SEP] Which of the following could harbor unsafe bacteria?washed carrots [SEP]', 0]"
"['as the number of pollinators attracted to a flower increases , the ability of that flower to reproduce will increase [SEP] If a hundred bees swarm a pink rose and a dozen bees swarm a yellow lily, the lily willhave more offspring than the rose [SEP]', 0]","['as the number of pollinators attracted to a flower increases , the ability of that flower to reproduce will increase [SEP] If a hundred bees swarm a pink rose and a dozen bees swarm a yellow lily, the lily willbe lifted from the ground [SEP]', 0]","['as the number of pollinators attracted to a flower increases , the ability of that flower to reproduce will increase [SEP] If a hundred bees swarm a pink rose and a dozen bees swarm a yellow lily, the lily willhave fewer offspring than the rose [SEP]', 1]","['as the number of pollinators attracted to a flower increases , the ability of that flower to reproduce will increase [SEP] If a hundred bees swarm a pink rose and a dozen bees swarm a yellow lily, the lily willbe consumed and wilt [SEP]', 0]"
"['an electrical insulator slows the transfer of electricity [SEP] Electrical flow can be slowed down if there is an insulatorprotected [SEP]', 0]","['an electrical insulator slows the transfer of electricity [SEP] Electrical flow can be slowed down if there is an insulatoravoided [SEP]', 0]","['an electrical insulator slows the transfer of electricity [SEP] Electrical flow can be slowed down if there is an insulatoractive [SEP]', 1]","['an electrical insulator slows the transfer of electricity [SEP] Electrical flow can be slowed down if there is an insulatordemoted [SEP]', 0]"
"['seasons cause change to the environment [SEP] A change to the environment can bea toad finding a home [SEP]', 0]","['seasons cause change to the environment [SEP] A change to the environment can beturtles eating small pellets [SEP]', 0]","['seasons cause change to the environment [SEP] A change to the environment can bebirds swimming in a pond [SEP]', 0]","['seasons cause change to the environment [SEP] A change to the environment can beflowers poking through snow [SEP]', 1]"
"['special tissues in plants transport minerals throughout the plant [SEP] Special plant tissues transport what throughout the plant?dirt [SEP]', 0]","['special tissues in plants transport minerals throughout the plant [SEP] Special plant tissues transport what throughout the plant?manganese [SEP]', 1]","['special tissues in plants transport minerals throughout the plant [SEP] Special plant tissues transport what throughout the plant?animals [SEP]', 0]","['special tissues in plants transport minerals throughout the plant [SEP] Special plant tissues transport what throughout the plant?rage [SEP]', 0]"
"['something reusable can be used more than once [SEP] As the use of alt fuels increases, the use of what will decrease?reusable fuels used for heating [SEP]', 0]","['something reusable can be used more than once [SEP] As the use of alt fuels increases, the use of what will decrease?fuels of the non reuse type power [SEP]', 1]","['something reusable can be used more than once [SEP] As the use of alt fuels increases, the use of what will decrease?fish swimming upstream in river [SEP]', 0]","['something reusable can be used more than once [SEP] As the use of alt fuels increases, the use of what will decrease?more hydro-electric power altogether [SEP]', 0]"
"['nerves are made of nerve cells [SEP] Nerves all havemicroscopic parts [SEP]', 1]","['nerves are made of nerve cells [SEP] Nerves all haveshort arms [SEP]', 0]","['nerves are made of nerve cells [SEP] Nerves all haveviable organs [SEP]', 0]","['nerves are made of nerve cells [SEP] Nerves all haveliver transplants [SEP]', 0]"
"['birds with beaks of different shapes eat different foods [SEP] What requires nutrients to grow and heal, and use a bill type instrument to process them?metals [SEP]', 0]","['birds with beaks of different shapes eat different foods [SEP] What requires nutrients to grow and heal, and use a bill type instrument to process them?dirt [SEP]', 0]","['birds with beaks of different shapes eat different foods [SEP] What requires nutrients to grow and heal, and use a bill type instrument to process them?birds [SEP]', 1]","['birds with beaks of different shapes eat different foods [SEP] What requires nutrients to grow and heal, and use a bill type instrument to process them?bear [SEP]', 0]"
"['a plant light is used for help plants by mimicking sunlight [SEP] Grow lamps provide artificial sun tobricks [SEP]', 0]","['a plant light is used for help plants by mimicking sunlight [SEP] Grow lamps provide artificial sun todogs [SEP]', 0]","['a plant light is used for help plants by mimicking sunlight [SEP] Grow lamps provide artificial sun tosucculents [SEP]', 1]","['a plant light is used for help plants by mimicking sunlight [SEP] Grow lamps provide artificial sun tofish [SEP]', 0]"
"['glaciers melting has a negative impact on the glaicial environment [SEP] Northern countries have extensive erosion due toglacial liquification [SEP]', 1]","['glaciers melting has a negative impact on the glaicial environment [SEP] Northern countries have extensive erosion due tocola mining [SEP]', 0]","['glaciers melting has a negative impact on the glaicial environment [SEP] Northern countries have extensive erosion due tomore frequent tornadoes [SEP]', 0]","['glaciers melting has a negative impact on the glaicial environment [SEP] Northern countries have extensive erosion due tometeors [SEP]', 0]"
"['a desert environment is dry [SEP] What is likely true?cacti will be in snowy regions [SEP]', 0]","['a desert environment is dry [SEP] What is likely true?cacti will be in rocky regions [SEP]', 0]","['a desert environment is dry [SEP] What is likely true?cacti will be in sandy regions [SEP]', 1]","['a desert environment is dry [SEP] What is likely true?cacti will be in watery regions [SEP]', 0]"
"['an animal requires air for survival [SEP] A shrew requires this for survival.radiation [SEP]', 0]","['an animal requires air for survival [SEP] A shrew requires this for survival.air [SEP]', 1]","['an animal requires air for survival [SEP] A shrew requires this for survival.silicone [SEP]', 0]","['an animal requires air for survival [SEP] A shrew requires this for survival.clothes [SEP]', 0]"
"['a prism refracts light [SEP] Which can be used to create a prism?dried dung [SEP]', 0]","['a prism refracts light [SEP] Which can be used to create a prism?pine martens [SEP]', 0]","['a prism refracts light [SEP] Which can be used to create a prism?teak [SEP]', 0]","['a prism refracts light [SEP] Which can be used to create a prism?jello [SEP]', 1]"
"['when a gas in an open container evaporates, that gas spreads out into the air [SEP] Which would likely spread the fastest?exhaust from a car [SEP]', 1]","['when a gas in an open container evaporates, that gas spreads out into the air [SEP] Which would likely spread the fastest?windshield fluid from a car [SEP]', 0]","['when a gas in an open container evaporates, that gas spreads out into the air [SEP] Which would likely spread the fastest?metal from a car [SEP]', 0]","['when a gas in an open container evaporates, that gas spreads out into the air [SEP] Which would likely spread the fastest?water from a car [SEP]', 0]"
"['winter in the Northern Hemisphere is during the summer in the Southern Hemisphere [SEP] Which is true?the equator has winter and summer at the same time [SEP]', 0]","['winter in the Northern Hemisphere is during the summer in the Southern Hemisphere [SEP] Which is true?humans on the equator celebrate Christmas in May [SEP]', 0]","['winter in the Northern Hemisphere is during the summer in the Southern Hemisphere [SEP] Which is true?the equator is always cold [SEP]', 0]","['winter in the Northern Hemisphere is during the summer in the Southern Hemisphere [SEP] Which is true?humans on the equator can go either north or south to change season [SEP]', 1]"
"[""the digestive system digests food for the body [SEP] in order for a person's burger to make it successfully into the toilet, which of these must be functional?the respiratory system [SEP]"", 0]","[""the digestive system digests food for the body [SEP] in order for a person's burger to make it successfully into the toilet, which of these must be functional?the digestive system [SEP]"", 1]","[""the digestive system digests food for the body [SEP] in order for a person's burger to make it successfully into the toilet, which of these must be functional?the circulatory system [SEP]"", 0]","[""the digestive system digests food for the body [SEP] in order for a person's burger to make it successfully into the toilet, which of these must be functional?the destructive system [SEP]"", 0]"
"['if the atmospheric temperature rises then the glaciers will melt [SEP] If the world has a universal temp increase, thenice chunks get small [SEP]', 1]","['if the atmospheric temperature rises then the glaciers will melt [SEP] If the world has a universal temp increase, thenglaciers will grow larger [SEP]', 0]","['if the atmospheric temperature rises then the glaciers will melt [SEP] If the world has a universal temp increase, thenwater will stop existing [SEP]', 0]","['if the atmospheric temperature rises then the glaciers will melt [SEP] If the world has a universal temp increase, thenthings will be fun [SEP]', 0]"
"['a tree can be replaced by planting a new tree [SEP] A large oak can createwater with salt [SEP]', 0]","['a tree can be replaced by planting a new tree [SEP] A large oak can createother oak creatures [SEP]', 1]","['a tree can be replaced by planting a new tree [SEP] A large oak can createwatermelons [SEP]', 0]","['a tree can be replaced by planting a new tree [SEP] A large oak can createkites [SEP]', 0]"
